(1.1, -22.7)
318.4735
(0.5, -22.2)
229.4894
(-0.3, -21.6)
275.3723
(0.1, -20.6)
334.5197
(0.9, -19.8)
16.18894
(0.2, -19.0)
58.49724
(-0.5, -18.3)
88.30328
(-0.8, -17.1)
118.5633
(-0.8, -16.1)
139.8794
(-0.8, -15.0)
167.8731
(-0.8, -13.9)
211.8636
(-0.8, -13.5)
171.7942
(0.2, -13.4)
125.9082
(0.1, -12.3)
40.99346
(-0.7, -11.5)
356.0224
(-0.2, -10.5)
312.9572
(0.5, -9.8)
287.3575
(1.1, -8.9)
253.3632
(0.9, -8.0)
222.2266
(0.8, -7.0)
145.4321
(0.7, -6.9)
332.4087
(0.6, -5.9)
18.85728
(0.4, -4.8)
69.63622
(0.3, -3.8)
129.1586
(0.1, -2.7)
200.8065
(0.0, -1.8)
21.55389
