(1.1, -22.7)
318.4735
(0.5, -22.3)
253.4894
(-0.5, -22.0)
299.3723
(-1.5, -21.7)
349.397
(-1.5, -20.7)
155.7127
(-1.7, -19.7)
124.7435
(-1.7, -18.7)
120.8026
(-1.4, -17.7)
140.029
(-1.7, -16.7)
120.3932
(-1.9, -16.8)
262.5781
(-2.1, -15.8)
307.7762
(-2.3, -14.8)
356.8879
(-1.5, -14.1)
92.75949
(-1.1, -14.0)
287.1728
(-0.5, -13.2)
240.3769
(0.2, -12.3)
189.4392
(0.1, -11.3)
99.17883
(0.5, -10.4)
136.4515
(0.1, -9.4)
94.41013
(0.1, -8.4)
86.6516
(-0.4, -8.1)
7.3152
(0.0, -7.2)
322.0942
(0.5, -6.3)
272.952
