(1.2, -22.6)
328.0197
(0.8, -21.8)
213.4894
(0.2, -21.0)
259.3723
(-0.4, -20.1)
258.323
(-0.7, -19.2)
194.2324
(-0.4, -18.2)
225.3066
(-0.9, -17.3)
171.1199
(-0.7, -16.3)
157.0463
(-0.4, -16.0)
241.2628
(-0.2, -15.0)
195.3799
(0.0, -14.0)
145.3552
(0.2, -12.9)
86.9642
(0.3, -11.8)
45.92516
(0.4, -10.8)
17.0133
(0.5, -9.7)
352.1857
(0.5, -8.5)
326.8654
(0.6, -7.5)
294.8654
(0.6, -6.5)
242.8654
(0.6, -5.4)
30.86543
(0.6, -5.4)
310.8654
(0.8, -4.4)
264.9825
(1.1, -3.2)
214.9578
(1.2, -2.2)
180.0762
(1.4, -1.2)
149.1958
(1.5, -0.2)
115.5278
