(5.0, -23.6)
245.5302
(3.8, -23.6)
157.4776
(1.7, -23.6)
240
(1.7, -23.6)
240
(1.7, -23.6)
240
(1.7, -23.6)
240
(1.7, -23.6)
240
(1.7, -23.6)
240
