(1.5, -22.6)
332.5791
(1.1, -21.8)
233.4893
(0.3, -21.2)
279.3722
(-0.5, -20.6)
329.3969
(-1.4, -20.0)
27.78789
(-2.3, -19.4)
92.30322
(-2.1, -18.4)
237.2032
(-2.0, -18.0)
278.0946
(-2.3, -17.1)
330.7469
(-1.9, -16.1)
135.4807
(-1.9, -16.0)
267.4807
(-1.0, -15.4)
221.5978
(-0.1, -14.8)
171.5731
(0.8, -14.3)
120.7811
(1.8, -13.9)
72.14304
(2.1, -12.9)
301.1431
(1.8, -11.9)
149.6193
(1.9, -11.7)
53.61931
(1.5, -10.7)
99.50218
(1.2, -9.7)
149.5269
(0.8, -8.7)
215.2889
(0.4, -7.8)
298.0287
(0.2, -6.8)
0.01669326
(0.1, -5.8)
68.0167
(0.0, -5.4)
124.0167
(-0.3, -4.4)
169.8996
(-0.6, -3.4)
219.9243
