(1.1, -22.7)
318.4735
(0.5, -22.1)
169.4894
(0.7, -21.1)
123.6065
(0.9, -20.1)
73.58182
(1.1, -19.1)
15.19084
(1.8, -18.3)
79.2446
(1.6, -17.3)
58.38961
(1.0, -16.5)
333.6859
(0.4, -15.6)
164.6271
(-0.2, -16.5)
19.10826
(0.6, -15.9)
82.73537
(0.0, -15.1)
15.34089
(0.2, -14.1)
39.97529
(0.3, -13.1)
55.04728
(0.5, -12.1)
86.34845
(0.0, -11.2)
13.49672
(-0.5, -11.0)
255.2405
(-0.6, -9.9)
302.2633
(-0.6, -8.9)
353.808
(-0.7, -7.9)
54.47903
(-0.7, -6.9)
127.8499
